date,state,a_little_concerned,extremely_concerned,moderately_concerned,not_concerned_at_all,unsure,ci_low_a_little_concerned,ci_low_extremely_concerned,ci_low_moderately_concerned,ci_low_not_concerned_at_all,ci_low_unsure,ci_high_a_little_concerned,ci_high_extremely_concerned,ci_high_moderately_concerned,ci_high_not_concerned_at_all,ci_high_unsure
2020-03-23,Alabama,0.23083612490737201,0.346000036744667,0.309120638867284,0.10861723692349101,0.005425962557183001,0.14573547513917,0.246893544574343,0.20133628107220902,0.062129108513127,0.0028722081707890004,0.33486640251333505,0.46628982968846605,0.43144363674221703,0.17086270355014702,0.009308649082301002
2020-03-24,Alabama,0.22473038600273101,0.34934380148081,0.313058442393547,0.10750264867811,0.0053647214448,0.140787193258578,0.249092100508913,0.20371856034393002,0.061718793060157005,0.002810967058405,0.326598852341553,0.46947436753241106,0.43769023020534104,0.170250292426311,0.009247407969918001
2020-03-25,Alabama,0.21863077120932803,0.352681442105714,0.31699624591981,0.10638806043272901,0.005303480332416,0.13583278726674702,0.251284532332245,0.20609471550441202,0.061302353495948,0.0027558500572600004,0.318331302169772,0.472658905376357,0.44393682366846504,0.16969912241485902,0.009186166857534001
2020-03-26,Alabama,0.215447552790162,0.35276321591298804,0.32062368330802005,0.10594777325951601,0.005217774729312,0.133402332075841,0.25325192298270505,0.20778011856351902,0.060929155847337005,0.0027068737445490004,0.31576110920582,0.473029248934398,0.44755279016216704,0.16939395424036002,0.009002498652687001
2020-03-27,Alabama,0.212261695521437,0.35284679310915,0.324247193626025,0.10550618841440601,0.005138129328981,0.130976367054731,0.25521621174727,0.209462976685508,0.060555211924869005,0.0026639883886850004,0.313125807617169,0.47339379872496,0.451163274929725,0.169086711291023,0.008757479070849
2020-03-28,Alabama,0.218093185047278,0.35932830336583205,0.31765347116750703,0.099884866003625,0.0050401744157560005,0.13547229435108502,0.25960878937827603,0.203793297731615,0.056874969379256006,0.0026150115133990004,0.320537945225613,0.47847974131595705,0.44320464455440606,0.16033021410024,0.008635049728087001
2020-03-29,Alabama,0.22392812743050602,0.36581153660075005,0.311049733907366,0.09426232018078301,0.004948281880592,0.13996656235263802,0.263998187263073,0.198114998560833,0.053194030216364006,0.002566002608871,0.32794615681399203,0.483559823380631,0.43517934459761504,0.151571753149324,0.008451273508932001
2020-03-30,Alabama,0.220028416050169,0.37369555631767104,0.308491744647494,0.09288496399000501,0.004899318994659001,0.136911469305766,0.27043016020773103,0.196781147420508,0.052343099309196006,0.002535397579736,0.32145656753711205,0.49164666111410504,0.432487384253588,0.15096026652295302,0.008390083778354
2020-03-31,Alabama,0.216133457449414,0.38157733575033004,0.30593185047278404,0.09150703052275701,0.004850325804713,0.13386164323159,0.276860516388222,0.19543995884572002,0.051485718485130005,0.0025109009847630002,0.314903728381754,0.49979177894272603,0.429792758806525,0.15028661016118702,0.008267600803488
2020-04-01,Alabama,0.207227676083508,0.39256165448989205,0.304160108764215,0.09128600211894201,0.004764558543441,0.12599134050670902,0.285561182933326,0.193981223474943,0.051326176288666,0.002449644495342,0.305225704119689,0.513384245111428,0.428993992246875,0.14961203755305,0.008206309059397001
2020-04-02,Alabama,0.19831830875508302,0.40354465729263606,0.302392092499142,0.09105996766449401,0.004684973788643,0.118128705109989,0.294271471265494,0.19253098819264103,0.051167262750477005,0.0023945421586390003,0.29555141835284904,0.527044240850521,0.428200480133261,0.14893929743765602,0.008145117828621
2020-04-03,Alabama,0.199146288436924,0.40545787478488804,0.297151640975705,0.093608186812177,0.004636008990305,0.11953186720314501,0.296502477233337,0.18850245273659202,0.05251489708305,0.002363935892018,0.29690054933950605,0.5269862267051261,0.423364995376239,0.15292093063134202,0.008022683985865
2020-04-04,Alabama,0.199977953064524,0.40736612610847,0.29190754985057005,0.09615525941894,0.004593111557493,0.12093968938317501,0.29873597569937704,0.18447160844642502,0.05386188819754,0.0023394248199500004,0.298307285287345,0.526982999363088,0.41852432511880805,0.156961932291411,0.007961393366322001
2020-04-05,Alabama,0.20877223065993802,0.397040811327225,0.29386727744843405,0.09578168634559701,0.004537994218803,0.12715570035765,0.29035814021850903,0.186547694870413,0.053133114497084,0.0023210523737200004,0.309024545588163,0.512836215766008,0.41889177404340705,0.156594483366812,0.007838910391455001
2020-04-06,Alabama,0.21757263240409502,0.38671549654598003,0.29582088089755504,0.09540198912351101,0.004489001028856,0.133377835480868,0.281974180588898,0.18862378129440002,0.05239821664788501,0.0023026799274900004,0.31974180588898105,0.49875067365636105,0.41932046445544,0.156165792954779,0.007777668904022
2020-04-07,Alabama,0.21843479964970003,0.38444108298783103,0.29389609832873,0.098788038385929,0.0044399806478080004,0.133634231332177,0.280153592709858,0.187103846554268,0.054424976575274,0.002278169380668,0.32053598221558005,0.49691038588024905,0.41827679757975106,0.16020674999540602,0.0076551390479450004
2020-04-08,Alabama,0.21929829933430903,0.38216903771840105,0.291967003288647,0.10217467190074,0.0043909877579010005,0.13389756811542702,0.278334731672066,0.18557894285591803,0.05644593328393201,0.002259797046953,0.321332116676567,0.49513439362112505,0.41729693978161403,0.16430990452510502,0.007593897935562001
2020-04-09,Alabama,0.22263730341482502,0.38018715398559605,0.28807995688599203,0.10476581255205501,0.004329773161530001,0.13659913771985602,0.277295330948998,0.18193008671794603,0.05794669540933801,0.002241438440056,0.32366126108470905,0.49360638871196905,0.41399245504874804,0.16810788300426202,0.007410219979422001
2020-04-10,Alabama,0.22597970469535603,0.37820673774718405,0.284183257904696,0.10735567000839,0.0042746296443720005,0.139305158338896,0.276252533851024,0.17827287814855802,0.05945287190196501,0.002216928268285,0.325986441217718,0.49213357911433103,0.410744140756572,0.171965043573051,0.007287692373644
2020-04-11,Alabama,0.225557141019909,0.373809625878044,0.283809687119156,0.11258566100594601,0.004237884976942,0.137957853866457,0.27213100698761,0.17775232869329802,0.062257714849132006,0.002192431823331,0.32757871013969003,0.48656063788742604,0.40798829069931203,0.179313977059079,0.007226451261260001
2020-04-12,Alabama,0.22513457734446202,0.369412514008904,0.28343611633361704,0.11781565200350301,0.004201140309512,0.136616673505257,0.268003356012958,0.17722565512679903,0.065068681907538,0.002174059489616,0.32917097906166304,0.48098769666052205,0.40529368175443503,0.18660166943272302,0.007226451261260001
2020-04-13,Alabama,0.22733925739027103,0.359277109909424,0.286161345834685,0.12305176711229701,0.00417051975332,0.138588637324008,0.26071566363931403,0.17969979606709502,0.067665305072601,0.002149563044663,0.33437647361426603,0.467453410823754,0.40958055962128503,0.194807978492121,0.007165210148877001
2020-04-14,Alabama,0.22953781332484102,0.349141705809944,0.28889269944699203,0.128287882221092,0.0041398991971290005,0.14056672525399702,0.253421847154431,0.18218006111863003,0.070261928237664,0.002125066599709,0.33958196816686903,0.45391912498698606,0.41380619637575006,0.203014287551519,0.007165210148877001
2020-04-15,Alabama,0.23526529812356,0.348905002204693,0.28340723139483603,0.12831316447013802,0.0041093038067700005,0.143433687717407,0.25295796384302505,0.176791925922296,0.071327960413502,0.002112831316447,0.345401989123511,0.45459556121699,0.40958306795355404,0.20399539464014502,0.007165254029689001
2020-04-16,Alabama,0.24098525304982601,0.34867228455244703,0.27792611826956004,0.12833766106511102,0.004078683063054,0.146299789329283,0.25249252853853305,0.17140267502817103,0.07238743814609701,0.002094458870217,0.351158688942237,0.455207976091323,0.40535740532066006,0.20503649992651002,0.007104012542256
2020-04-17,Alabama,0.23661873499583502,0.350380922051834,0.272573612267894,0.13635417177012402,0.0040725589143100005,0.14356841898976,0.25331928861888203,0.168040517368085,0.076735583753858,0.002094458870217,0.346749301847043,0.458882465337318,0.39764097790407105,0.216427416589094,0.007104012542256
2020-04-18,Alabama,0.232250794603433,0.352087403315593,0.26721946977444905,0.144375922444255,0.004066409862268,0.140836186148485,0.254144492280557,0.16467735119940702,0.08108323279584001,0.002094446043517,0.342276577111746,0.46249288072068506,0.38992216254616,0.22787817917924602,0.007042727924110001
2020-04-19,Alabama,0.23340968105433302,0.35352873450590305,0.26311792660820105,0.14592621625594002,0.0040174415756200005,0.141786291705452,0.25451962177257303,0.16190412032727403,0.08229631081279701,0.002057713977757,0.343136054088481,0.46494537259320906,0.386188819754054,0.22928812895007503,0.006981529567390001
2020-04-20,Alabama,0.234567145166821,0.35497403360932805,0.25900862280143,0.14748175003674402,0.003968448385674,0.142735534760668,0.254893194845916,0.159129880946548,0.08350276811523101,0.0020270932340400003,0.343993434912547,0.46745627357797204,0.382453089020626,0.23069668316104003,0.006920288079956
2020-04-21,Alabama,0.238956696409433,0.353796030351095,0.25587761576101203,0.147425729840956,0.003943927637501001,0.145790592140315,0.25339122659823904,0.155999485574656,0.083930944521676,0.00200870848618,0.35134026174451405,0.467637134160904,0.377061528945611,0.23173636925941102,0.006859004586959001
2020-04-22,Alabama,0.24335380827857303,0.35262632510456904,0.25274207080697403,0.14736448872857302,0.003913307081309,0.148852647759493,0.25189081934484203,0.15287006473185502,0.084353508197122,0.0019964602637040003,0.358627954118158,0.46788209861043906,0.37173355216824105,0.23271622705754802,0.006797763474575001
2020-04-23,Alabama,0.24296186515931803,0.34904372003013,0.25207454268199303,0.152037185603439,0.0038826865251180005,0.14733999228361902,0.24860217160984502,0.152943554066716,0.08717059936676601,0.001978087929989,0.358444230781007,0.46328901518167104,0.37222348106731,0.23798296272253402,0.006736522362192
2020-04-24,Alabama,0.24257753172309002,0.345463230610945,0.251402430062221,0.156704718044191,0.003852089559551,0.14582822987604702,0.24532115036010002,0.153011856351967,0.089982117485669,0.001959727597863,0.35832394297192605,0.45869874087501805,0.37271569251873904,0.24325118808485602,0.006675322130223001
2020-04-25,Alabama,0.237727205918377,0.344085297143697,0.24649698691881802,0.16785066875704202,0.0038398412620640004,0.143084611239037,0.24497207388173,0.14870657978540902,0.096982019499289,0.0019536034491200002,0.35109744745480304,0.45820880897555205,0.367510166086913,0.258500318455734,0.006675322130223001
2020-04-26,Alabama,0.23287545394974501,0.34271138900967,0.24159618835316501,0.178989399163446,0.003827569523972,0.140340133138178,0.24462762341615102,0.14439429477797,0.10398128471605501,0.0019474673737970001,0.34386884603371903,0.457654832842383,0.36224117974878806,0.27368653124215303,0.006614040137425001
2020-04-27,Alabama,0.22969985363194803,0.335825877136575,0.24794992865323,0.182727345104019,0.003796995474226,0.13835761573180902,0.240423303753513,0.14914843190211102,0.10664045514952201,0.001935242854605,0.34160710895539703,0.44700435429642205,0.37118692853687,0.27736439520598705,0.006614121148652
2020-04-28,Alabama,0.226526137866836,0.32894027730145503,0.254305276566557,0.186461956788006,0.0037663514771440003,0.136372544216353,0.23621454117877602,0.153899857919749,0.109303806770858,0.0019168585566600002,0.33940032335505305,0.43628435647445,0.38018715398559605,0.281098427318602,0.006552839155357
2020-04-29,Alabama,0.23017000636911403,0.32492895987457704,0.246307138307775,0.194845916417617,0.0037479790309140003,0.138564989466464,0.23185414727352902,0.14749399833423102,0.11597912890108202,0.0019107344079170002,0.343258537063348,0.43267110871588804,0.36965361814707703,0.29383665670471804,0.006552839155357
2020-04-30,Alabama,0.23381387487139202,0.320923766596443,0.238302875900249,0.203229876047229,0.0037296065846840003,0.140757434716574,0.22748762921953802,0.14108201459997002,0.12265445103130601,0.001904610259173,0.34705550928420903,0.429057860957326,0.35918132379599205,0.306574886090833,0.006491597667924001
2020-05-01,Alabama,0.22798980941649102,0.324230806917838,0.23519793248738402,0.20887021703983102,0.0037112341384540003,0.136409289108813,0.23077017294596003,0.13822816128558102,0.12721081769634002,0.0018984861104300002,0.34038018715398505,0.43230365979128904,0.35709911322326204,0.312086619959825,0.006491597667924001
2020-05-02,Alabama,0.22216438339386,0.32754196547226,0.23209156771123501,0.214509244345914,0.003692839076728,0.132066458855158,0.23405740741874803,0.135373478923871,0.13176025329324,0.001892350372652,0.33364158026566304,0.43554679127191603,0.355014728487528,0.317596408821169,0.006430316800274001
2020-05-03,Alabama,0.22087967272549103,0.333655871833815,0.22942286022242903,0.21237323012101303,0.0036683650972510005,0.130768948116211,0.237580226348537,0.133432952819558,0.12934202145901702,0.0018739895154570002,0.33192886188819704,0.44400078389103903,0.35219979422860204,0.31484248689432104,0.0064303561804900005
2020-05-04,Alabama,0.21959225667375,0.339759567392782,0.226757466822627,0.21024073881277902,0.00364997029806,0.12946983569009501,0.24110625945409603,0.131496916509991,0.12691608130370002,0.0018494815939830002,0.33021207797218405,0.45244933828978,0.349319305035856,0.31214594981903204,0.00636907568789
2020-05-05,Alabama,0.21438807505756702,0.348396697858997,0.22415609230316902,0.20943363872421702,0.003625496056048,0.12591249816275502,0.24838322473176203,0.128894958600754,0.12667189260692702,0.0018372446229970002,0.32341629513497605,0.46274067904561206,0.345095781686345,0.311841654010092,0.006307873205624001
2020-05-06,Alabama,0.209182548625741,0.357031747587085,0.22155332908725603,0.20862525109009802,0.003607123609818,0.12236049189162701,0.255652589290088,0.12629219538484102,0.12642692665719402,0.0018249963255100002,0.31667973151731904,0.473029248934398,0.34087011905345105,0.31153544657292603,0.006307873205624001
2020-05-07,Alabama,0.20474741103197402,0.35862183000692005,0.22324222697181,0.20979367869237903,0.0035948532969150002,0.11850767657343701,0.25564489953395503,0.128006173104128,0.12662824807549802,0.0018127369265530002,0.310798645346594,0.47565971988315103,0.34386884603371903,0.312574637605717,0.006307834575507001
2020-05-08,Alabama,0.20031355449540303,0.36020797481765404,0.22492635756235801,0.210963383938905,0.0035887291856760003,0.114661734715749,0.25564489953395503,0.129720924250868,0.126824219635125,0.0018004887040760002,0.304858257445388,0.47835432882802803,0.34686966054051405,0.31361573651623803,0.006307834575507001
2020-05-09,Alabama,0.20797481765458703,0.35048901028238205,0.22928060065283,0.20866071811328302,0.0035948532969150002,0.120197931275223,0.247377349362173,0.13176025329324,0.125562652720024,0.0018066128153150002,0.31631034546111503,0.468004580835206,0.35262632510456904,0.310492439784676,0.00636907568789
2020-05-10,Alabama,0.21563608081377103,0.340770045747111,0.233634843743301,0.20635805228766102,0.003600977408153,0.12572800372345902,0.23910979919039202,0.133799582335613,0.12430720991616001,0.0018127369265530002,0.32770119236445805,0.45771607395476704,0.35838298966862403,0.307369143053114,0.006430316800274001
2020-05-11,Alabama,0.21542786103166703,0.33884707481826704,0.23103209646700001,0.21107974205243402,0.0036132256306300003,0.125329936492966,0.23837490584178903,0.13069465793776602,0.126836467857602,0.0018127369265530002,0.327823674589225,0.455082706122274,0.35513721071229504,0.315452969887745,0.006430316800274001
2020-05-12,Alabama,0.215214835137915,0.33692616726275004,0.228436872274753,0.215802753417275,0.0036193719073040003,0.12493263436382301,0.23763534368722702,0.127596639067169,0.129372642202733,0.001812748028024,0.327948165205036,0.45245210915682704,0.351893586791436,0.323477536622409,0.0064303561804900005
2020-05-13,Alabama,0.21700921071971,0.336252510900984,0.22590759884376002,0.217199059330753,0.0036316202047910005,0.12536132477585601,0.23719440497770802,0.12641467835970802,0.129740091127333,0.001812748028024,0.330275341727499,0.450798588996129,0.35011758365587103,0.324089951496741,0.006491597667924001
2020-05-14,Alabama,0.21879746215276002,0.33557885453921904,0.22338444956151002,0.21860148939297402,0.0036377443535340003,0.12579001518788802,0.236759590416932,0.12523884180098901,0.130107540051932,0.001812748028024,0.332602518249963,0.449206310322865,0.34840282200774003,0.324702366371074,0.006491597667924001
2020-05-15,Alabama,0.22156557738474303,0.332896477389642,0.22165131546715003,0.220236637107442,0.0036499926510210005,0.126727009945617,0.235277546421047,0.12373230121013101,0.12936651805399002,0.0018004997305370001,0.33695066385772304,0.44614423595120206,0.345218264661212,0.327580716280437,0.0066140806427900005
2020-05-16,Alabama,0.224333692616726,0.330207976091323,0.21992430552153203,0.22186566067316602,0.0036683650972510005,0.127670128852089,0.233795502425162,0.12223188476801701,0.12861937190730402,0.0017882514330500002,0.341298809465484,0.44302092009210703,0.342033707314683,0.33045906618979903,0.006675322130223001
2020-05-17,Alabama,0.220685051473785,0.32913826575293803,0.22244269292717703,0.22406560228309602,0.0036683875630020004,0.12467618365209701,0.23243736488514002,0.124014771537232,0.13067176198962502,0.001782138198386,0.34056599729310905,0.44326860068468404,0.346383974229424,0.331685927232419,0.0066753630111390004
2020-05-18,Alabama,0.21703850228735502,0.32806863903875905,0.22496310222978802,0.22626141381232,0.003668342631775,0.12167996619490601,0.231074965245668,0.12579536894708102,0.132715614646424,0.001775992259123,0.33988817372878705,0.443446894769396,0.35066660950829504,0.33290668691706105,0.006675281249808001
2020-05-19,Alabama,0.21927380288935502,0.32560062220970104,0.21888185977010002,0.232575372499066,0.003668342631775,0.12374379168223201,0.22820275707487903,0.121759579641004,0.13753529019101102,0.0017821163703610002,0.341602924875527,0.44124221472358804,0.34209285377459503,0.340133138178321,0.006675281249808001
2020-05-20,Alabama,0.22150910349135502,0.32313260538064403,0.212794493199174,0.23889545529705,0.003668342631775,0.125813741280796,0.22533054890409002,0.11772991444616601,0.142354965735597,0.0017821163703610002,0.34331767602226704,0.439037534677779,0.33345785692851304,0.34742083055196604,0.006675281249808001
2020-05-21,Alabama,0.22313199296952002,0.322342595030896,0.213682489328736,0.237192952372786,0.00364997029806,0.126101574508999,0.22515907378941602,0.117785031447311,0.142636674852562,0.0017698681478850002,0.34399132825848605,0.43744526575580706,0.334253991389499,0.34650221386621205,0.006675281249808001
2020-05-22,Alabama,0.22475488244768402,0.321552584681148,0.21456436134705903,0.23549657355976203,0.0036315979643450004,0.126389407737202,0.22499372278598,0.11784627255969402,0.142912259858288,0.001751495814169,0.344664980494705,0.43579175572145,0.33505012585048505,0.345522356068075,0.006614040137425001
2020-05-23,Alabama,0.22241683406006502,0.32167703689187205,0.21566189799617802,0.23663098329332202,0.0036132477585610005,0.125012248297486,0.22498897653226202,0.118422664249669,0.142692665719465,0.0017515065405900002,0.34233991475184905,0.436651805399049,0.33878790848072105,0.345953162510411,0.006675322130223001
2020-05-24,Alabama,0.22008218557281803,0.32180367324192005,0.21675066905915202,0.23776249471795402,0.003600977408153,0.12363968179118001,0.22498759867474202,0.11900372958374401,0.14246519973788802,0.001751495814169,0.340010655953554,0.43744526575580706,0.34258278267366404,0.346440972753829,0.006675281249808001
2020-05-25,Alabama,0.219139072442111,0.318582390730545,0.216811910171536,0.24187789747012903,0.0035887291856760003,0.121943302978155,0.22261144351426,0.117772783224834,0.144773989674748,0.0017269993692160001,0.339275762604952,0.430953707843149,0.34405256937087,0.352197637317884,0.006675281249808001
2020-05-26,Alabama,0.21819729557591402,0.315363039537504,0.21687447944735602,0.24599480672186502,0.003570378717358,0.12024766057518,0.220236637107442,0.116542550585468,0.14707755621968502,0.0016963892019000002,0.338481701043554,0.42452599088726606,0.345585713585811,0.35801773553476,0.006675322130223001
2020-05-27,Alabama,0.21672617261419902,0.316837019027613,0.21381109566474102,0.24906147995272102,0.0035642327407230004,0.11821371923399601,0.220198543686347,0.114961816166428,0.14868729675605802,0.0016902547017860002,0.338234663694431,0.42764668777443604,0.343746363808952,0.36175125084972004,0.006675281249808001
2020-05-28,Alabama,0.215263828327862,0.31831487923178603,0.21074420655528803,0.25212507961393305,0.003552006271128,0.11617510166086902,0.22016927147126503,0.11337636568516901,0.150304982607417,0.001684140904414,0.33793052765665504,0.43083386409289104,0.341911224339816,0.36548919700161603,0.006675322130223001
2020-05-29,Alabama,0.21800265789683101,0.31353383919111705,0.21173149117810902,0.25317998370966405,0.003552028024276,0.11670249315622101,0.216722702970842,0.112874876750751,0.15073459614053702,0.0016841512184060002,0.340198546118184,0.42630460477564003,0.34117841591798403,0.368553528449907,0.0066753630111390004
2020-05-30,Alabama,0.220743589586561,0.30875319219298303,0.21272100386431403,0.25422410572665605,0.003558108629485,0.11722161321338201,0.213278297987004,0.11237131711260401,0.151161437696354,0.0016780064793090002,0.34239905933651305,0.42176754098561403,0.340378102627856,0.37161106994347404,0.006675281249808001
